Barcode #,Manufacturer,Model,Serial #,Location,Room
143328,Apple,iPad Pro 9.7,DMPRN001H1MK,Desert Vista Campus,F204
143318,Apple,iPad Pro 9.7,DMPR609QH1MK,Desert Vista Campus,F204
143316,Apple,iPad Pro 9.7,DMPRT0XWH1MK,Desert Vista Campus,F204
143315,Apple,iPad Pro 9.7,DMPRT1EGH1MK,Desert Vista Campus,F204
143314,Apple,iPad Pro 9.7,DMPRT1CYH1MK,Desert Vista Campus,F204
143312,Apple,iPad Pro 9.7,DMPRT1JWH1MK,Desert Vista Campus,F204
143313,Apple,iPad Pro 9.7,DMPRT1H6H1MK,Desert Vista Campus,F204
143317,Apple,iPad Pro 9.7,DMPRT1P3H1MK,Desert Vista Campus,F204
143323,Apple,iPad Pro 9.7,DMPRN03RH1MK,Desert Vista Campus,F204
143322,Apple,iPad Pro 9.7,DMPRM17ZH1MK,Desert Vista Campus,F204
143329,Apple,iPad Pro 9.7,DMPRM1B7H1MK,Desert Vista Campus,F204
143321,Apple,iPad Pro 9.7,DMPRT1BXH1MK,Desert Vista Campus,F204
143324,Apple,iPad Pro 9.7,DMPRM192H1MK,Desert Vista Campus,F204
143330,Apple,iPad Pro 9.7,DMPRM143H1MK,Desert Vista Campus,F204
143320,Apple,iPad Pro 9.7,DMPRT0X5H1MK,Desert Vista Campus,F204
143319,Apple,iPad Pro 9.7,DMPRT12YH1MK,Desert Vista Campus,F204
143331,Apple,iPad Pro 9.7,DMPRM1MYH1MK,Desert Vista Campus,F204
143297,Apple,iPad Pro 9.7,DMPTD32DH1MK,Desert Vista Campus,F204
143298,Apple,iPad Pro 9.7,DMPTD4GJH1MK,Desert Vista Campus,F204
143299,Apple,iPad Pro 9.7,DMPTD47ZH1MK,Desert Vista Campus,F204
143300,Apple,iPad Pro 9.7,DMPTD4F8H1MK,Desert Vista Campus,F204
143301,Apple,iPad Pro 9.7,DMPTD4N3H1MK,Desert Vista Campus,F204
143311,Apple,iPad Pro 9.7,DMPRG62MH1MK,Desert Vista Campus,F204
143308,Apple,iPad Pro 9.7,DMPRM0Y6H1MK,Desert Vista Campus,F204
143309,Apple,iPad Pro 9.7,DMPRM13BH1MK,Desert Vista Campus,F204
143310,Apple,iPad Pro 9.7,DMPRM0FDH1MK,Desert Vista Campus,F204
143305,Apple,iPad Pro 9.7,DMPRM1DVH1MK,Desert Vista Campus,F204
143306,Apple,iPad Pro 9.7,DMPRN067H1MK,Desert Vista Campus,F204
143307,Apple,iPad Pro 9.7,DMPR82W3H1MK,Desert Vista Campus,F204
143302,Apple,iPad Pro 9.7,DMPRN02SH1MK,Desert Vista Campus,F204
143303,Apple,iPad Pro 9.7,DMPR94BDH1MK,Desert Vista Campus,F204
143304,Apple,iPad Pro 9.7,DMPRM0SRH1MK,Desert Vista Campus,F204
143365,HP,ProBook x360 G1,5CG7095M2X,Desert Vista Campus,F204
143220,HP,Chromebook 11 G5,8CG6284TGZ,West Campus,C202
143221,HP,Chromebook 11 G5,8CG6284MC8,West Campus,C202
143222,HP,Chromebook 11 G5,8CG6284SVM,West Campus,C202
143223,HP,Chromebook 11 G5,8CG6284TCP,West Campus,C202
143224,HP,Chromebook 11 G5,8CG6284MFZ,West Campus,C202
143225,HP,Chromebook 11 G5,8CG6284TGW,West Campus,C202
143226,HP,Chromebook 11 G5,8CG6284T8G,West Campus,C202
143227,HP,Chromebook 11 G5,8CG6284TTG,West Campus,C202
143228,HP,Chromebook 11 G5,8CG6284T4Q,West Campus,C202
143229,HP,Chromebook 11 G5,8CG6284SVH,West Campus,C202
143230,HP,Chromebook 11 G5,8CG6284TGF,West Campus,C202
143231,HP,Chromebook 11 G5,8CG6284TF6,West Campus,C202
143232,HP,Chromebook 11 G5,8CG6284TP6,West Campus,C202
143233,HP,Chromebook 11 G5,8CG6284MH7,West Campus,C202
143234,HP,Chromebook 11 G5,8CG6284T6B,West Campus,C202
143235,HP,Chromebook 11 G5,8CG6284T1R,West Campus,C202
143236,HP,Chromebook 11 G5,8CG6284T3S,West Campus,C202
143237,HP,Chromebook 11 G5,8CG6284TQV,West Campus,C202
143238,HP,Chromebook 11 G5,8CG6284TPB,West Campus,C202
143239,HP,Chromebook 11 G5,8CG6284D25,West Campus,C202
95741,HP,Ergotron HP-30,5CV626009T,West Campus,C202
143447,Sharp,PN-L703W,PN-L703W,East Campus,L117
90066,ASUS,Nexus 7,DAOKBC146294,West Campus,R019
90067,ASUS,Nexus 7,DAOKBC146323,West Campus,R019
135513,HP,6300 Pro SFF,MXL2321KC7,Northwest Campus,B134
136654,HP,6300 Pro SFF,MXL3170PBW,Northwest Campus,B103
136889,HP,6300 Pro SFF,MXL3210XY0,Northwest Campus,B103
138424,HP,6300 Pro SFF,MXL34014TZ,Northwest Campus,B103
138608,HP,6300 Pro SFF,MXL34014YX,Northwest Campus,B105
137800,HP,6300 Pro SFF,MXL3361YN6,Northwest Campus,-
136848,HP,6300 Pro SFF,MXL3210XXX,Northwest Campus,D104
135496,HP,6300 Pro SFF,MXL2321KL4,Northwest Campus,B130
135508,HP,6300 Pro SFF,MXL2321KMB,Northwest Campus,B130
136653,HP,6300 Pro SFF,MXL3170PC8,Northwest Campus,B130
136655,HP,6300 Pro SFF,MXL3170PBS,Northwest Campus,B130
136846,HP,6300 Pro SFF,MXL3210XYB,Northwest Campus,B130
136854,HP,6300 Pro SFF,MXL3210XYQ,Northwest Campus,B132
136881,HP,6300 Pro SFF,MXL3210XYD,Northwest Campus,B130
137791,HP,6300 Pro SFF,MXL3361YPW,Northwest Campus,B130
138422,HP,6300 Pro SFF,MXL34014VB,Northwest Campus,B130
136845,HP,6300 Pro SFF,MXL3210XYM,Northwest Campus,A301
136895,HP,6300 Pro SFF,MXL3210XWZ,Northwest Campus,B131
136893,HP,6300 Pro SFF,MXL3210XX0,Northwest Campus,-
135502,HP,6300 Pro SFF,MXL2321KH8,Northwest Campus,B133
135509,HP,6300 Pro SFF,MXL2321K6P,Northwest Campus,A107
135504,HP,6300 Pro SFF,MXL2321KLS,Northwest Campus,-
136243,HP,6300 Pro SFF,MXL30805YN,Northwest Campus,B220
137798,HP,6300 Pro SFF,MXL3361YN4,Northwest Campus,-
137803,HP,6300 Pro SFF,MXL3361YN3,Northwest Campus,B204
138609,HP,6300 Pro SFF,MXL34014Z6,Northwest Campus,-
138611,HP,6300 Pro SFF,MXL340151P,Northwest Campus,B204
138587,HP,6300 Pro SFF,MXL34014VW,Northwest Campus,B208
138616,HP,6300 Pro SFF,MXL34014YC,Northwest Campus,B212
135500,HP,6300 Pro SFF,MXL2321KL5,Northwest Campus,-
-,Aver,M70,5.30514E+12,Desert Vista Campus,D126
-,Hitachi,CP-X3011N,F0DU00211,Downtown Campus,AH141
-,Aver,M50,5033812010P,Downtown Campus,AH141
121584,HP,EliteOne 800 G2 Touch AIO,MXL7222515,Desert Vista Campus,B136
121576,HP,EliteOne 800 G2 Touch AIO,MXL722250W,Desert Vista Campus,B136
121582,HP,EliteOne 800 G2 Touch AIO,MXL722511,Desert Vista Campus,B136
121590,HP,EliteOne 800 G2 Touch AIO,MXL722250V,Desert Vista Campus,D111
121580,HP,EliteOne 800 G2 Touch AIO,MXL7222512,Desert Vista Campus,B136
121579,HP,EliteOne 800 G2 Touch AIO,MXL7222514,Desert Vista Campus,B136
121586,HP,EliteOne 800 G2 Touch AIO,MXL722250S,Desert Vista Campus,B136
121588,HP,EliteOne 800 G2 Touch AIO,MXL722250N,Desert Vista Campus,B136
121587,HP,EliteOne 800 G2 Touch AIO,MXL722250Z,Desert Vista Campus,B136
121583,HP,EliteOne 800 G2 Touch AIO,MXL7222510,Desert Vista Campus,B136
121585,HP,EliteOne 800 G2 Touch AIO,MXL722250X,Desert Vista Campus,B136
121577,HP,EliteOne 800 G2 Touch AIO,MXL722250T,Desert Vista Campus,B136
121581,HP,EliteOne 800 G2 Touch AIO,MXL7222513,Desert Vista Campus,B136
121575,HP,EliteOne 800 G2 Touch AIO,MXL7222516,Desert Vista Campus,B136
121578,HP,EliteOne 800 G2 Touch AIO,MXL7222518,Desert Vista Campus,B141
121589,HP,EliteOne 800 G2 Touch AIO,MXL7222517,Desert Vista Campus,B141
121573,HP,EliteOne 800 G2 Touch AIO,MXL722250R,Desert Vista Campus,D111
121592,HP,EliteOne 800 G2 Touch AIO,MXL722250Q,Desert Vista Campus,B141
121574,HP,EliteOne 800 G2 Touch AIO,MXL722250Y,Desert Vista Campus,B141
139170,HP,EliteBook 840 G1,CNU346B809,Downtown Campus,CO135
-,Da-Lite,DALT-34492L,-,West Campus,F112
-,Hitachi,CP-X3015WN,-,West Campus,J101
-,Hitachi,CP-X3015WN,-,West Campus,J205
-,Hitachi,CP-X3015WN,-,West Campus,J335
-,Hitachi,CP-X3011N,RHU01702,West Campus,H306
129050,Hitachi,CP-3015WC,-,West Campus,Z063
-,Hitachi,CP-X3014WN,-,West Campus,F126
-,Hitachi,CP-X3011N,F0HU01708,West Campus,H305
-,HP,LaserJet Ent 600 M601,-,West Campus,L106
-,HP,LaserJet M3027x MFP,-,West Campus,R29
-,HP,LaserJet P2055dn,-,West Campus,S142
138392,HP,6300 Pro SFF,MXL34014T3,Northwest Campus,G214
138393,HP,6300 Pro SFF,MXL34014WV,Northwest Campus,G214
138395,HP,6300 Pro SFF,MXL34014XN,Northwest Campus,G214
138397,HP,6300 Pro SFF,MXL34014W9,Northwest Campus,G214
138415,HP,6300 Pro SFF,MXL34014V6,Northwest Campus,G214
138517,HP,6300 Pro SFF,MXL34014ZD,Northwest Campus,G214
138420,HP,6300 Pro SFF,MXL34014WF,Northwest Campus,G214
138509,HP,6300 Pro SFF,MXL34014XV,Northwest Campus,G214
138521,HP,6300 Pro SFF,MXL340150F,Northwest Campus,G214
138523,HP,6300 Pro SFF,MXL34014ZC,Northwest Campus,G214
138524,HP,6300 Pro SFF,MXL3401515,Northwest Campus,G214
138525,HP,6300 Pro SFF,MXL3401506,Northwest Campus,G214
138526,HP,6300 Pro SFF,MXL34014ZS,Northwest Campus,G214
138527,HP,6300 Pro SFF,MXL3401507,Northwest Campus,G214
138528,HP,6300 Pro SFF,MXL34014ZR,Northwest Campus,-
138529,HP,6300 Pro SFF,MXL3401513,Northwest Campus,G214
138530,HP,6300 Pro SFF,MXL3401508,Northwest Campus,G214
138531,HP,6300 Pro SFF,MXL34014ZV,Northwest Campus,G214
138532,HP,6300 Pro SFF,MXL3401505,Northwest Campus,G214
138533,HP,6300 Pro SFF,MXL34014YT,Northwest Campus,G214
138534,HP,6300 Pro SFF,MXL340151Q,Northwest Campus,G214
138535,HP,6300 Pro SFF,MXL3401512,Northwest Campus,G214
138536,HP,6300 Pro SFF,MXL3401511,Northwest Campus,G214
138537,HP,6300 Pro SFF,MXL3401503,Northwest Campus,G214
138538,HP,6300 Pro SFF,MXL34014Z8,Northwest Campus,G214
138539,HP,6300 Pro SFF,MXL34014Z9,Northwest Campus,G214
138540,HP,6300 Pro SFF,MXL340150M,Northwest Campus,G214
138541,HP,6300 Pro SFF,MXL340151R,Northwest Campus,G214
138542,HP,6300 Pro SFF,MXL340150K,Northwest Campus,G214
138544,HP,6300 Pro SFF,MXL34014YS,Northwest Campus,G214
138545,HP,6300 Pro SFF,MXL340150N,Northwest Campus,G214
138546,HP,6300 Pro SFF,MXL34014TD,Northwest Campus,G214
138547,HP,6300 Pro SFF,MXL34014Y0,Northwest Campus,G214
138548,HP,6300 Pro SFF,MXL34014X9,Northwest Campus,G214
138550,HP,6300 Pro SFF,MXL34014XK,Northwest Campus,G214
138552,HP,6300 Pro SFF,MXL340150R,Northwest Campus,G214
138554,HP,6300 Pro SFF,MXL34014YY,Northwest Campus,G214
138555,HP,6300 Pro SFF,MXL34014ZN,Northwest Campus,G214
138558,HP,6300 Pro SFF,MXL34014TJ,Northwest Campus,G214
138559,HP,6300 Pro SFF,MXL34014XC,Northwest Campus,G214
138560,HP,6300 Pro SFF,MXL34014X2,Northwest Campus,G214
138417,HP,6300 Pro SFF,MXL34014WQ,Northwest Campus,G214
-,Hitachi,CP-X809,-,West Campus,L101
114155,HP,ZBook 17,CND7242MJ6,Downtown Campus,ST180
114154,HP,ZBook 17,CND7242MJ5,Downtown Campus,ST180
138322,HP,6300 Pro SFF,MXL34014W7,Northwest Campus,G222
138327,HP,6300 Pro SFF,MXL34014W6,Northwest Campus,G222
138328,HP,6300 Pro SFF,MXL34014YH,Northwest Campus,G222
138329,HP,6300 Pro SFF,MXL34014VV,Northwest Campus,G222
138331,HP,6300 Pro SFF,MXL34014T9,Northwest Campus,G222
138333,HP,6300 Pro SFF,MXL34014YK,Northwest Campus,G222
138334,HP,6300 Pro SFF,MXL34014VT,Northwest Campus,G222
138335,HP,6300 Pro SFF,MXL34014VQ,Northwest Campus,G222
138336,HP,6300 Pro SFF,MXL34014T7,Northwest Campus,G222
138337,HP,6300 Pro SFF,MXL34014XG,Northwest Campus,G222
138338,HP,6300 Pro SFF,MXL34014YQ,Northwest Campus,G222
138388,HP,6300 Pro SFF,MXL34014WG,Northwest Campus,C317
138391,HP,6300 Pro SFF,MXL34014WP,Northwest Campus,G222
138394,HP,6300 Pro SFF,MXL34014WM,Northwest Campus,G222
138396,HP,6300 Pro SFF,MXL34014TY,Northwest Campus,G222
138398,HP,6300 Pro SFF,MXL34014TX,Northwest Campus,G222
138414,HP,6300 Pro SFF,MXL34014WR,Northwest Campus,G222
138416,HP,6300 Pro SFF,MXL34014VH,Northwest Campus,G222
138418,HP,6300 Pro SFF,MXL34014SM,Northwest Campus,G222
138505,HP,6300 Pro SFF,MXL340151L,Northwest Campus,G222
138506,HP,6300 Pro SFF,MXL34014WW,Northwest Campus,G222
138508,HP,6300 Pro SFF,MXL3401518,Northwest Campus,G222
138511,HP,6300 Pro SFF,MXL340150J,Northwest Campus,G222
138512,HP,6300 Pro SFF,MXL34014V0,Northwest Campus,G222
138513,HP,6300 Pro SFF,MXL340151M,Northwest Campus,G222
138514,HP,6300 Pro SFF,MXL3401516,Northwest Campus,G222
138515,HP,6300 Pro SFF,MXL3401519,Northwest Campus,-
138516,HP,6300 Pro SFF,MXL34014TB,Northwest Campus,D104
138518,HP,6300 Pro SFF,MXL3401509,Northwest Campus,G222
138519,HP,6300 Pro SFF,MXL34014ZF,Northwest Campus,-
138520,HP,6300 Pro SFF,MXL340151J,Northwest Campus,G222
138522,HP,6300 Pro SFF,MXL34014XR,Northwest Campus,G222
138551,HP,6300 Pro SFF,MXL34014TF,Northwest Campus,G222
138556,HP,6300 Pro SFF,MXL34014ZQ,Northwest Campus,G222
138557,HP,6300 Pro SFF,MXL34014YV,Northwest Campus,G222
138561,HP,6300 Pro SFF,MXL34014XB,Northwest Campus,G222
138562,HP,6300 Pro SFF,MXL34014ZP,Northwest Campus,B204
143424,HP,EliteBook 840 G4,5CG7193STC,West Campus,C219
143425,HP,EliteBook 840 G4,5CG7193SVW,West Campus,C219
143426,HP,EliteBook 840 G4,5CG7193SPS,West Campus,C219
143427,HP,EliteBook 840 G4,5CG7193SRR,West Campus,C219
143428,HP,EliteBook 840 G4,5CG7193SWL,West Campus,C219
143429,HP,EliteBook 840 G4,5CG7193SM6,West Campus,C219
143430,HP,EliteBook 840 G4,5CG7193SR8,West Campus,C219
143431,HP,EliteBook 840 G4,5CG7193SXF,West Campus,C219
143432,HP,EliteBook 840 G4,5CG7193SPN,West Campus,C219
143433,HP,EliteBook 840 G4,5CG7193SR3,West Campus,C219
143434,HP,EliteBook 840 G4,5CG7193SS4,West Campus,C219
143435,HP,EliteBook 840 G4,5CG7193SQX,West Campus,C219
143436,HP,EliteBook 840 G4,5CG7193SMW,West Campus,C219
143437,HP,EliteBook 840 G4,5CG7193SNP,West Campus,C219
143438,HP,EliteBook 840 G4,5CG7193SSZ,West Campus,C219
143439,HP,EliteBook 840 G4,5CG7193SQ5,West Campus,C219
143440,HP,EliteBook 840 G4,5CG7193STH,West Campus,C219
143441,HP,EliteBook 840 G4,5CG71929LB,West Campus,C219
143269,HP,EliteBook 840 G4,5CG7085FKY,West Campus,E214
140724,HP,ProDesk 600 G1 SFF,MXL4192PYH,Desert Vista Campus,D111
140726,HP,ProDesk 600 G1 SFF,MXL4192PZV,Desert Vista Campus,D111
140725,HP,ProDesk 600 G1 SFF,MXL4192PYY,Desert Vista Campus,D111
142987,Apple,iPad Pro 9.7,DMPSC1CTHIMK,Desert Vista Campus,C124
143455,HP,Zbook 17 G2,CND7265LH1,District Office,D211
142985,Apple,iPad Pro 9.7,DMPSD0ETH1MK,Desert Vista Campus,C124
142984,Apple,iPad Pro 9.7,DMPSC23RH1MK,Desert Vista Campus,C124
142986,Apple,iPad Pro 9.7,DMPSD0BPH1MK,Desert Vista Campus,C124
141123,Apple,iPad Air,-,Desert Vista Campus,D111
140380,Apple,Mac mini,CO7MK1DMDY3H,Desert Vista Campus,D111
121502,HP,EliteBook 840 G3,5CG6262J8C,Desert Vista Campus,H103
135628,HP,6300 Pro SFF,2UA2331MMQ,Downtown Campus,CC297
142649,HP,EliteBook 840 G2,5CG5450NBJ,Northwest Campus,A211
121504,HP,EliteBook 840 G3,5CG6262GMK,Desert Vista Campus,H101
143381,Microsoft,Surface Pro 4,23855570253,West Campus,C221
131434,HP,LaserJet 4515,CNDY863575,Maintenance and Security,-
129887,Apple,iPad 3,DKVMP01TDJ8T,Northwest Campus,B210
139655,HP,EliteBook 840 G1,CNU349BF1Y,West Campus,-
140268,Apple,iPad Air,DMPMJ8YSFK11,Desert Vista Campus,C124
142980,Apple,MacBook Air,dmps92dph1mk,Desert Vista Campus,C124
142981,Apple,iPad Air,DMPS92CCH1MK,Desert Vista Campus,C124
142982,Apple,iPad Air,DMPS92DVH1MK,Desert Vista Campus,C124
142983,Apple,iPad Air,DMPS928QHIMK,Desert Vista Campus,C124
142979,Apple,iPad Air,DMPS92GG0H1MK,Desert Vista Campus,C124
143456,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V1B,West Campus,C144
143457,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V10,West Campus,C144
143458,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2V,West Campus,C144
143459,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2Z,West Campus,C144
143460,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V37,West Campus,C144
143461,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2Y,West Campus,C144
143462,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V36,West Campus,C144
143463,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V35,West Campus,C144
143464,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V39,West Campus,C144
143465,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2S,West Campus,C144
143466,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V30,West Campus,C144
143467,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V3B,West Campus,C144
143468,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2T,West Campus,C144
143469,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V31,West Campus,C144
143470,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2B,West Campus,C144
143471,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2N,West Campus,C144
143472,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2G,West Campus,C144
143473,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2C,West Campus,C144
143474,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2Q,West Campus,C144
143475,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2D,West Campus,C144
143476,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2F,West Campus,C140
143477,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2L,West Campus,C140
143478,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2J,West Campus,C140
143479,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V27,West Campus,C140
143480,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2P,West Campus,C140
143481,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2M,West Campus,C140
143482,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2K,West Campus,C143
143483,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V29,West Campus,C141
143484,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V25,West Campus,C141
143485,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2H,West Campus,C141
143486,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V24,West Campus,C141
143487,HP,EliteOne 800 G3 Touch AIO 23,MXL7251V2R,West Campus,C141
124157,HP,HP PageWide Pro 452dn,CN794GJ01D,Northwest Campus,E217
124155,HP,HP LaserJet Pro M426fdn,PHB8K2S3N2,Northwest Campus,E226
124156,HP,HP PageWide Pro 452dn,CN69TFX037,Northwest Campus,M101
-,Aver,M70,5.30514E+12,Desert Vista Campus,B129
124158,HP,HP PageWide Pro 452dn,CN71KFJ0SZ,Northwest Campus,E218
90092,Microsoft,Surface Pro 3,5199442453,Downtown Campus,CO135
141873,HP,EliteBook 840 G1,5CG5141CK9,West Campus,HG06
143535,HP,LaserJet Flow MFP M830zm,MXCCK6W0JF,29th St,A008
141854,HP,EliteBook 840 G1,5CG5141CMX,West Campus,HG06
142077,HP,HSTNN-EC02,5CV5060034,West Campus,-
111976,Apple,MacBook Pro,C02TT0RPG8WL,Northwest Campus,G203
143383,Microsoft,Surface Pro 4,32247370653,West Campus,C164
143556,Microsoft,Surface Pro 4,50375171053,Downtown Campus,CO133
143558,Microsoft,Surface Pro 4,1616771153,Desert Vista Campus,D112
-,Epson,Artisan 1430 Wide Format,NAMY219200,West Campus,K260
-,Epson,Artisan 1430 Wide Format,NAMY227307,West Campus,K265
143536,HP,LaserJet Ent Color M775 MFP,MXHCK6W0VD,Downtown Campus,CO131
143537,HP,LaserJet Flow MFP E62565,MXMCK7K1DZ,Downtown Campus,CO113
143538,HP,LaserJet Flow MFP E62565,MXMCK7K1BV,Downtown Campus,CC260
-,HP,HP PageWide Pro 5770dw,CN61JBY06B,Downtown Campus,CO102
143559,Microsoft,Surface Pro 4,52608771053,West Campus,E236
123863,LG,47LD452B-UA,205RMWV3Q153,Northwest Campus,B217
123859,LG,47LD452B-UA,205RMJF3Q156,Northwest Campus,B216
123858,LG,47LD452B-UA,205RMAQ3Q152,Northwest Campus,B215
123866,LG,47LD452B-UA,205RMXX3Q154,Northwest Campus,B213
123861,LG,47LD452B-UA,205RMCJ3Q187,Northwest Campus,B214
133711,HP,LaserJet Ent 600 M601,CNBCD6M022,Downtown Campus,AH141
142812,HP,EliteOne 800 G2 Touch AIO,MXL62218GL,Northwest Campus,B204
111031,HP,LaserJet P4515n,CNDY411219,Northwest Campus,B204
138618,HP,6300 Pro SFF,MXL34014VS,Northwest Campus,B204
142790,HP,LaserJet Ent Flow MFP M527z,MXBCJ301FH,Northwest Campus,B204
123860,LG,47LD452B-UA,205RMUY3Q150,Northwest Campus,B204
123864,LG,47LD452B-UA,205RMEN3Q148,Northwest Campus,B204
123862,LG,47LD452B-UA,205RMKU3Q149,Northwest Campus,B204
123726,LG,47LD452B-UA,11RMZL7W221,Northwest Campus,B204
131435,HP,LaserJet P4515tn,CNDY891919,Northwest Campus,B204
121606,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70WM16M,Desert Vista Campus,A127
71765,HP,LaserJet 2430n,CNGKK36738,Northwest Campus,A226
143488,HP,Z240 TWR,2UA7253TX9,West Campus,CG11
143489,HP,Z240 TWR,2UA72429CN,West Campus,CG11
143490,HP,Z240 TWR,2UA7253TWZ,West Campus,CG11
143491,HP,Z240 TWR,2UA72429BR,West Campus,CG11
143492,HP,Z240 TWR,2UA7253MML,West Campus,CG11
143493,HP,Z240 TWR,2UA7253TX5,West Campus,CG11
143494,HP,Z240 TWR,2UA72429D2,West Campus,CG11
143495,HP,Z240 TWR,2UA72429C5,West Campus,R010
143496,HP,Z240 TWR,2UA7253TX6,West Campus,CG11
143497,HP,Z240 TWR,2UA7081YKL,West Campus,CG11
143498,HP,Z240 TWR,2UA7253TX7,West Campus,R016
143499,HP,Z240 TWR,2UA7253MMH,West Campus,CG11
143500,HP,Z240 TWR,2UA7253MMM,West Campus,CG11
143501,HP,Z240 TWR,2UA72429BT,West Campus,CG11
143502,HP,Z240 TWR,2UA7253MMF,West Campus,CG11
143503,HP,Z240 TWR,2UA7253MNM,West Campus,CG11
143504,HP,Z240 TWR,2UA7253TX4,West Campus,CG11
143505,HP,Z240 TWR,2UA7253TWX,West Campus,CG11
143506,HP,Z240 TWR,2UA7253TWY,West Campus,CG11
143507,HP,Z240 TWR,2UA7253TWT,West Campus,CG11
143508,HP,Z240 TWR,2UA7253TX1,West Campus,CG11
143509,HP,Z240 TWR,2UA7253TX8,West Campus,CG11
143510,HP,Z240 TWR,2UA7253TX3,West Campus,CG11
143511,HP,Z240 TWR,2UA7253TWW,West Campus,CG11
143512,HP,Z240 TWR,2UA7253TXC,West Campus,CG11
143513,HP,Z240 TWR,2UA7253TX0,West Campus,CG11
143514,HP,Z240 TWR,2UA7253TXD,West Campus,CG11
143515,HP,Z240 TWR,2UA7253TX2,West Campus,CG11
143562,Dell,Alienware Aurora d23m,5RGWWK2,West Campus,CG11
143563,Dell,Alienware Aurora d23m,5RGTWK2,West Campus,CG11
143564,Dell,Alienware Aurora d23m,5RFWWK2,West Campus,CG11
143565,Dell,Alienware Aurora d23m,5RGVWK2,West Campus,CG11
143566,Dell,Alienware Aurora d23m,5RGSWK2,West Campus,CG11
-,HP,HP PageWide Pro 452dn,CN72GFZ0PV,East Campus,E706
-,HP,HP PageWide Pro 452dn,CN677DZ00F,East Campus,E515
-,HP,HP PageWide Pro 452dn,CN66EDX0FD,East Campus,E309
-,HP,HP PageWide Pro 452dn,CN71KFJ0S7,East Campus,E207
141358,HP,EliteBook 840 G1,5CG4392VWZ,Northwest Campus,B210
128914,Hitachi,Unknown,-,West Campus,D114
-,SMART Technologies,Unknown,-,West Campus,D114
142799,Apple,iMac,D25RT1E0GQ17,Northwest Campus,B218
121611,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70HAM9T,Desert Vista Campus,A127
121615,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70WLVRB,Desert Vista Campus,A127
121608,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70JJJBR,Desert Vista Campus,A127
121607,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70XFKWK,Desert Vista Campus,A127
121610,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70JJ4CH,Desert Vista Campus,A127
121613,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70WM1MR,Desert Vista Campus,A127
121614,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70XFE2F,Desert Vista Campus,A127
121609,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70JJJGH,Desert Vista Campus,A127
121612,Samsung,Galaxy Tab A 10.1 SM-T580,R52J70HA02M,Desert Vista Campus,A127
143557,Microsoft,Surface Pro 4,51240271053,Downtown Campus,ST234
143620,HP,EliteBook 840 G4,5CG7296N14,Desert Vista Campus,H101
143589,LG,LGE55LV340C,708RMGC52463,West Campus,K281
-,Da-Lite,DALT-25939,-,West Campus,K209
143561,Epson,BrightLink 595WI,UHHK6700462,West Campus,K209
143560,Sharp,LC-70LE661U,7044127980M0026951,West Campus,K209
